"created_time","account","post_type","icon","tag_id","tag_name","impressions","impressionsVmedian","impressionsVmean","engagements","engagementsVmedian","engagementsVmean","engagementRate","engrtVmedian","engrtVmean","postClicks","shares","videoViews","brand","program","accountType","post","perma_link","text","tag1","tag2","tag3","tag4","tag5","tag6","tag7","tag8"
"2025-09-18T22:41:00Z","RMI Brand","Facebook",0,0,NA,1154,1.626,0.635,40,NA,NA,0.0346620450606586,NA,NA,2,7,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1258353096325239/","🌍 Congratulations to RMI CEO Jon Creyts, recognized today as a global leader in sustainability!  

Forbes’ 2025 Sustainability Leaders List celebrates those who are making bold, innovative, and substantial contributions to sustainability efforts around the world — driving real progress in environmental issues and reshaping industries for a zero-carbon future.  

As the world gathers for #ClimateWeekNYC, this recognition underscores Jon’s vision and commitment to advance market-driven solutions to the climate crisis. At RMI, Jon leads a global portfolio of 300+ projects spanning 50 countries. A few of his career highlights:

• Cofounding Third Derivative, the world’s largest early-stage climate tech accelerator, now home to 268 startups that have raised $2.6 billion to date, to scale gigaton-level climate solutions. 

• Partnering with public and private entities in India to enable over 800 million zero-carbon deliveries via electric 2- and 3-wheel rideshares and courier services. 

• Catalyzing demand for green steel, cement, shipping fuels, and sustainable aviation fuel through buyer coalitions with 75+ leading companies. 

• Pioneering access to clean energy via batteries and solar minigrids in the Caribbean, Nigeria, India, and beyond. 

• Driving innovation with the Global Cooling Prize, resulting in air conditioners that are 5x more efficient and now in production. 

Jon’s recognition reflects not only his vision but also the collective work of RMI and our partners to scale climate solutions at speed. Join us in celebrating Jon’s leadership and the progress being made toward a clean, prosperous, zero-carbon future. 
#ForbesSustainabilityLeaders 
https://bit.ly/3VWl10R",NA,NA,NA,NA,NA,NA,NA,NA
"2025-09-17T21:57:00Z","RMI Brand","Facebook",0,0,NA,433,-0.015,-0.386,5,NA,NA,0.0115473441108545,NA,NA,1,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1257460823081133/","Global electric vehicle (EV) adoption is accelerating, with sales up nearly 500% worldwide since 2020. US sales are expected to add another 2.5 million EVs between 2025 and 2030. The success of the transition will depend on whether drivers and fleets can access reliable charging infrastructure. 

For small customers like multifamily housing residents, local businesses, and delivery fleets, connecting new charging stations to the grid can be costly and complicated. Delays, surprise upgrade costs, and unclear processes too often cause projects to stall — leaving many potential EV adopters behind. 

That’s why RMI partnered with EPRI, IREC, the Alliance for Transportation Electrification, and Clean Cities and Communities to create a roadmap to make grid connections faster and more accessible for these small EV customers. The roadmap lays out practical solutions; clarifies the roles of utilities, cities, and regulators; and shows how collaboration can reduce costs and expand access to electric transportation. 

The EV future is already here. Let’s make sure it’s one that everyone can plug into. 

Learn more: https://bit.ly/46bM6Di",NA,NA,NA,NA,NA,NA,NA,NA
"2025-09-17T01:10:21Z","RMI Brand","Facebook",0,0,NA,530,0.206,-0.249,7,NA,NA,0.0132075471698113,NA,NA,1,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1256687223158493/","RMI is joining other organizations, business leaders, and decision makers at #ClimateWeekNYC to highlight the market-based solutions and strategies that drive the world’s shift to more efficient, prosperous, and secure clean energy options, both locally and globally.  

To support the ongoing transformation of the energy system, we’re focusing our conversations around: 

💵 Efficiency investments that can help companies cut costs, win market share, boost profits, and reduce vulnerability to volatile energy and material prices.

💪 How corporations that stick with their clean energy commitments will reap the benefits of cost savings, reduced waste, and improved reliability and resilience. 

📈  The opportunities for countries and companies to use fast-growing energy technology markets to maintain a competitive edge, enhance energy security, and grow both profits and prosperity. 

We hope to see you there! https://bit.ly/3In29oA",NA,NA,NA,NA,NA,NA,NA,NA
"2025-09-12T19:18:03Z","RMI Brand","Facebook",0,0,NA,2003,3.557,1.839,72,NA,NA,0.035946080878682,NA,NA,9,6,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1253085090185373/","Kotzebue, Alaska, sits above the Arctic Circle, surrounded by a frozen sea for much of the year. No roads lead there, with only planes providing year-round access (or dog sleds and snowmobiles for the more intrepid). Residents have long relied on the town’s diesel power plant for electricity, with fuel shipped in annually.  

Making electricity this way comes at a cost: Kotzebue’s leaders have to accept whatever fuel prices the market dictates at the time, a variable over which they have no control. They also must wait until the sea ice thaws for any hope of resupply.  

A hard look at cost and reliability made them seek an alternative path: embracing technologies such as wind, solar, and batteries to create a more resilient and affordable energy system.  

In the final article of our Energy Leadership Accelerator series, we explore how communities like Kotzebue are achieving energy independence and economic resilience through bold, place-based innovation.  

At the intersection of climate adaptation and energy sovereignty, modern energy infrastructure and new technologies are reducing costs, stabilizing local economies, and giving communities control over their future. 

Read the full article: https://bit.ly/46AiFec",NA,NA,NA,NA,NA,NA,NA,NA
"2025-09-11T18:26:01Z","RMI Brand","Facebook",0,0,NA,443,0.008,-0.372,9,NA,NA,0.0203160270880361,NA,NA,2,3,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1252101953617020/","🌐 From cooperative-led utilities in Alaska to solar installations throughout the Caribbean, remote communities are solving complex energy challenges with resourcefulness and innovation. Across these distant geographies runs a common thread — shared constraints, shared opportunities, and now, shared connection. 

The next article from our Energy Leadership Accelerator (ELA) explores the commonalities between isolated and islanded regions, ranging from fuel insecurity and infrastructure gaps to leadership strategies and climate impacts. It draws on conversations with fellows and energy professionals who met in Alaska earlier this year to exchange insights and solutions for building resilient and innovative energy systems. 

The ELA program was designed around a simple hypothesis: that isolated and islanded communities, even at opposite ends of the map, can accelerate their energy transitions by learning from one another. That sense of connection is now one of the most powerful outcomes of the program. 

📝 Learn more: https://bit.ly/47F5UAe",NA,NA,NA,NA,NA,NA,NA,NA
"2024-12-12T01:47:05Z","RMI Brand","Instagram",0,0,NA,476,0.199,-0.545,23,0,-0.38,0.048,-0.143,-0.127,NA,3,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18362362501136856/","Financing for climate solutions is increasing, but we also need to transform the existing polluting parts of the economy that deliver essential goods and services. Transition finance can help direct capital to decarbonize high-emitting sectors, companies, and activities. 

More than 675 financial institutions representing 40% of global private financial assets have committed to aligning their portfolios with net zero. Transition finance could help reach these targets, manage exposure to climate risk, and support real economy decarbonization. 

RMI’s resource hub provides more clarity and information about transition finance, including practical guidance, insights on frequently asked questions, and case studies to highlight lessons learned. Click the link in our bio to learn more.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-12-10T18:14:05Z","RMI Brand","Instagram",0,0,NA,359,-0.096,-0.657,15,-0.348,-0.596,0.042,-0.25,-0.236,NA,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17983962647777568/","🌍 Your Impact TRIPLED for the Next 48 Hours! 🌍 

For the next two days, every $1 donated = $3, thanks to generous donors. 

Here's what that means: 
⚡️A $50 gift becomes $150 
⚡️A $100 gift becomes $300 

⏳ This special match ends at midnight on December 12, 2024, so act now! 

This year, we've seen the dual realities: devastating climate impacts like record-breaking heat and devastating storms AND incredible progress through clean energy solutions like solar power, EVs, and batteries. With your support, we can accelerate this positive momentum and build a clean, affordable energy future. 

🌟 Make your gift today at the link in our bio!",NA,NA,NA,NA,NA,NA,NA,NA
"2024-12-09T22:26:06Z","RMI Brand","Instagram",0,0,NA,1164,1.932,0.113,55,1.391,0.482,0.047,-0.161,-0.145,NA,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18077812930592012/","🚀 RMI Wrapped: Top Content of 2024! 🎉 

From unlocking the potential of batteries 🔋 to exploring the dimensions of hydrogen 🌍, here’s what sparked the most interest this year. 

📲 Dive into our top reads at the link in our bio.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-12-06T21:00:25Z","RMI Brand","Instagram",0,0,NA,1823,3.592,0.743,55,1.391,0.482,0.03,-0.464,-0.455,NA,4,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17902893720082316/","🌍 Building our Clean Energy Future, Together 🌍 

Join us for an inspiring webinar featuring Sir Richard Branson, Chairman of Virgin Group, in conversation with RMI Managers Taylor Krause and Ian Welch-Phillips. Moderated by RMI Trustee Martha Brooks, this session will explore how the next generation of climate leaders is advancing clean energy solutions worldwide. 

🗓️ Date: Tuesday, December 10, 2024 
⏰ Time: 10 a.m.–11 a.m. MT | 12 p.m.–1 p.m. ET 
📍 Where: Virtual 

✨ Don't miss this exciting opportunity to hear from leaders driving change! 
👉 Register at the link in our bio now!",NA,NA,NA,NA,NA,NA,NA,NA
"2024-12-04T21:25:04Z","RMI Brand","Instagram",0,0,NA,1673,3.214,0.599,40,0.739,0.078,0.024,-0.571,-0.564,NA,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18108683584396884/","Rising demand is driving the growth of “fast fashion” — low-cost clothing often worn only once — made from polyester. Polyester is a synthetic fiber, or plastic, derived from petroleum-based chemicals that constantly shed microplastics. Most polyester fibers aren't biodegradable. This creates big challenges to manage polyester waste as well as to cut the emissions from making, using, and disposing of these products. 

With an annual production volume of approximately 73 million tons, polyester now comprises over half of global textile fiber production. By evaluating the polyester value chain, we can understand pathways to a climate-differentiated chemicals markets, and the technology, policy, and market innovation needed to take a step towards sustainable production of polyester products. 

Click the link in our bio to learn more.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-28T02:09:27Z","RMI Brand","Instagram",0,0,NA,1818,3.579,0.738,88,2.826,1.372,0.048,-0.143,-0.127,NA,13,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18366090562116344/","Food waste is the single most landfilled material and causes nearly 60% of landfill methane emissions, the EPA reports. Methane, a powerful greenhouse gas, is generated when organic materials — such as food waste, yard waste, and paper — decompose in landfills without oxygen. As a result, landfills are the third largest source of methane in the United States with annual emissions equivalent to driving 66 million cars or operating 79 coal-fired power plants for an entire year. 

Stakeholders at every level can help cut methane emissions by preventing organic materials from ending up in landfills. Such ""upstream strategies"" include minimizing waste, donating excess food, and recycling residual organics into animal feed, compost, or biogas. 

""Downstream strategies"" focus on improving landfill design, operations, and monitoring practices to increase methane capture and reduce methane leaks. Combining upstream and downstream efforts could slash waste methane emissions by 15% by 2030, according to the Center for Global Sustainability at the University of Maryland. 

Beyond the climate benefits, cutting methane emissions from waste can help address food insecurity, reduce health risks, improve the quality of life for nearby communities, create jobs, and produce valuable products, such as compost. 

Click the link in our bio to learn more.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-27T15:07:31Z","RMI Brand","Instagram",0,0,NA,1071,1.698,0.024,40,0.739,0.078,0.037,-0.339,-0.327,NA,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17913815840939402/","The only way to start is by starting. RMI’s Electrify cohort is helping 12 teams from across the country — representing 20 local governments and their 30 partner organizations — develop and launch programs to help community members electrify their homes, focusing on heat pumps. 

“We tried to provide the teams with a lot of different electrification program pieces that otherwise all of those municipalities would have had to create on their own,” said RMI Manager Michael Gartman, who helped run the cohorts. 

“Giving those folks a clear process to follow with tools, templates, and a community to share ideas with and ask questions is what RMI has provided,” he adds. 

Partnerships and collaboration are a real game-changer. All 12 teams in the cohort agreed on the importance of the relationships that were built during the two years of the program. The teams were able to connect and see what each other was doing, helping them feel less isolated by sharing what they had learned during their program development. 

Click the link in our bio to learn more.

#Electrification #HomeElectrification",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-26T19:54:05Z","RMI Brand","Instagram",0,0,NA,985,1.481,-0.058,57,1.478,0.536,0.058,0.036,0.055,NA,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17989228949733770/","Our existing fossil fuel energy system is surprisingly inefficient: It wastes about two-thirds of the primary energy that’s put into it. When you add up the numbers, that’s about $4.5 trillion in waste every year.

Energy efficiency should be our ""first fuel"" to enhance the energy system. Greater efficiency can help us get more out of our existing energy infrastructure, which would strengthen energy security, lower costs, cut emissions, and ultimately speed the shift to lower-carbon energy sources. 

RMI CEO Jon Creyts joined The Energy Gang to discuss the need for leadership around the world to commit to improving energy efficiency. Click the link in our bio to hear more.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-22T01:13:34Z","RMI Brand","Instagram",0,0,NA,647,0.63,-0.382,32,0.391,-0.137,0.049,-0.125,-0.109,NA,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18063617623696944/","On #COP29’s Gender Day, RMI’s Energy Transition Academy (ETA) hosted a virtual roundtable featuring women leaders from around the world. The discussion focused on the critical role of women in advancing renewable energy projects across the Caribbean, India, the Pacific, and sub-Saharan Africa. With representation from each of these regions, the panel addressed how diverse leadership perspectives are vital for sound decision making and effective climate action. 

Recognizing the critical role of women in advancing sustainable energy solutions, RMI coordinates the Women in Renewable Energy (WIRE) Network, a professional development group aimed at empowering women in the energy sector. The webinar built on the momentum from the WIRE’s Network’s recent convening in Barbados, where women leaders came together to strategize on advancing sustainable energy solutions across the Caribbean. Watch the video to gain insights into their collaboration and impact. 

If you missed the webinar, you can watch the full discussion through the link in our bio.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-21T02:51:25Z","RMI Brand","Instagram",0,0,NA,767,0.932,-0.267,36,0.565,-0.03,0.047,-0.161,-0.145,NA,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17902051590079758/","🌍 As #COP29 drives global conversations this week on clean energy, India is leading with bold climate ambitions. How can India’s road transport sector speed up its #CleanEnergy transition? Our new report, ""India at 2047: A Vision for Energy Independence in the Mobility Sector,"" outlines a clear path forward. 

By 2047, India aims for a fully self-reliant energy landscape. This report lists actionable steps and targets to make this a reality, supporting the worldwide move toward sustainable transport highlighted at COP29. 

Discover the path to India’s clean energy future through the link in our bio.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-19T16:00:54Z","RMI Brand","Instagram",0,0,NA,645,0.625,-0.383,42,0.826,0.132,0.065,0.161,0.182,NA,9,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18304537867205884/","🌍 #COP29 Clips: Agriculture is the lifeline for millions of Nigerians. Farming forms the backbone of Nigeria’s economy, and for many is the very fabric of cultural identity. 

🚜 RMI’s Ayodeji (Deji) Ojo, senior associate of the Africa Energy Program, discusses the importance of adapting Nigeria’s agricultural practices and incorporating renewables in the face of a changing climate.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-10T21:30:17Z","RMI Brand","Instagram",0,0,NA,937,1.36,-0.104,42,0.826,0.132,0.045,-0.196,-0.182,NA,3,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18005700731497960/","COP29 Clips:  In a country where over 85 million people lack access to sustainable and affordable electricity, Nigeria faces an urgent need to transform its energy systems. With Nigeria's wealth of renewable resources, RMI along with our partners recognized an opportunity to collaborate with key stakeholders to accelerate the country's energy transition, supporting its move away from diesel fuel dependency toward a sustainable future.

By harnessing Nigeria’s renewable potential, we aim to expand solar minigrids to boost business productivity and electrify agricultural equipment through unique energy-agriculture partnerships. 

As we look to #COP29, these experiences will help shape and guide our conversations around expanding energy access, scaling renewables, and creating climate-resilient communities. 

Learn more through the link in our bio.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-08T20:39:19Z","RMI Brand","Instagram",0,0,NA,1019,1.567,-0.026,38,0.652,0.024,0.037,-0.339,-0.327,NA,3,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18062144428773856/","The countdown to #COP29 is on! 🌍 In a few days, RMI will be in Baku, committed to re-energizing the world by supercharging renewables, unlocking efficiency, mobilizing finance, and slashing emissions. Stay tuned for updates, insights, and more from the ground. 🔋💪 

#CleanEnergy #ClimateAction #Sustainability #RenewableEnergy",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-08T00:41:29Z","RMI Brand","Instagram",0,0,NA,982,1.474,-0.061,31,0.348,-0.164,0.032,-0.429,-0.418,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17854994580299780/","Thanh Ha's journey from a flood-prone coastal village in Vietnam to the forefront of global climate action reflects both her personal passion and professional dedication. 

Her unique perspective — bridging East and West, combining philosophical inquiry with practical problem-solving — allows her to approach complex sustainability challenges with nuance and creativity. 

Now a leader at RMI, Thanh is tackling one of the world’s leading contributors to global emissions, the steel industry.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-06T14:56:49Z","RMI Brand","Instagram",0,0,NA,2880,6.254,1.753,200,7.696,4.391,0.069,0.232,0.255,NA,14,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18110226301426680/","RMI Statement on US Presidential Election",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-03T15:37:04Z","RMI Brand","Instagram",0,0,NA,560,0.411,-0.465,25,0.087,-0.326,0.045,-0.196,-0.182,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18017709923561176/","🌍 At #COP29, RMI is driving: 

🔋 2x energy efficiency 
💰 Scaled finance for Global South 
📉 Methane cuts now 
🏗 Green steel with clean hydrogen 

Let’s make the energy transition fair & fast! 

#ClimateAction",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-02T19:48:03Z","RMI Brand","Instagram",0,0,NA,1247,2.141,0.192,50,1.174,0.348,0.04,-0.286,-0.273,NA,4,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18062416594738504/","When you sit down to stream your favorite show, climate change and the urgency of the energy transition may be far from your mind — even when the latest season of Love is Blind features RMI energy policy expert Taylor Krause. 

But behind the scenes of your favorite movies and series, industry leaders are working to make your entertainment not only unforgettable, but low carbon too. Netflix has partnered with RMI’s Third Derivative as part of the Clean Mobile Power Initiative, a cross-industry effort to support the next generation of cleantech startups focusing on bringing clean mobile energy to film and TV production sets. 

By replacing traditional diesel generators with clean technologies such as battery storage and hydrogen units, Netflix is advancing a low-carbon production process that aligns with its sustainability goals and supporting innovation across the wider entertainment industry. Learn more about the efforts driving film and television toward a sustainable future.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-01T16:45:16Z","RMI Brand","Instagram",0,0,NA,244,-0.385,-0.767,0,-1,-1,0,-1,-1,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17853912405299356/","",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-01T15:18:04Z","RMI Brand","Instagram",0,0,NA,2210,4.567,1.113,118,4.13,2.181,0.053,-0.054,-0.036,NA,11,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18045377966088576/","🌎🎨 Climate art has the power to break the “spiral of silence” — that disconnect between what we feel and what we say about climate change. Though millions are deeply worried, few talk openly about it. That’s where artists come in, bridging the gap between anxiety and action. 

At RMI, we were honored to receive nearly 800 submissions from artists worldwide for our annual report, each bringing a unique perspective of “applied hope.” From Keith Buswell’s symbol of resilience inspired by nature’s connections to Joy Saha’s depiction of cultural heritage in Bangladesh, these pieces show us the change we can strive for together. 

See how climate art can inspire us to take action and explore the artists’ visions.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-01T00:10:03Z","RMI Brand","Instagram",0,0,NA,509,0.282,-0.513,36,0.565,-0.03,0.071,0.268,0.291,NA,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18246587140278668/","The passage of the Inflation Reduction Act — the largest investment in climate action in US history — provided unprecedented incentives for clean energy projects. While some grants are competitive and limited, tax credits are available to all and newly applicable to tax-exempt entities. The organizations taking advantage of these clean energy incentives can reduce their emissions and save money on their energy bills. 

Hospitals, schools, and nonprofits are using these dollars for system upgrades and renewable energy investments. RMI and America Is All In’s Clean Energy Academy are making sure these entities receive technical assistance to leverage federal funding for their projects. Visit the link in our bio to see participants’ stories that show us what’s possible when federal incentives and community-driven initiatives come together.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-31T18:52:25Z","RMI Brand","Instagram",0,0,NA,723,0.821,-0.309,75,2.261,1.022,0.104,0.857,0.891,NA,8,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17873910291127228/","Ghosts and ghouls and building inefficiencies, oh my! Colder weather is just around the corner in much of the northern hemisphere, which means it’s time to weatherize buildings, electrify appliances, and banish energy vampires. 

🪟 Weatherizing by improving sealing around windows and doors and adding effective insulation to attics, basements, and walls means that heating and cooling solutions will be more efficient and less costly. 

⚡ Many of the emissions that come from buildings are due to the use of oil and gas appliances, so switching to efficient, electric options saves money and reduces pollution in your home and neighborhood. 

🧛 “Energy vampires” are electronics in stand-by mode. Even if they look like they are turned off, they are still draining energy and adding to your electricity bill. 

Click the link in our bio to learn more about how to save money and live more comfortably with building efficiency upgrades.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-31T00:54:49Z","RMI Brand","Instagram",0,0,NA,576,0.451,-0.449,42,0.826,0.132,0.073,0.304,0.327,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18064634902661608/","🌍✨ Climate action meets creativity! This year, we teamed up with talented artists from around the globe to bring our annual report to life through art that sparks systemic change. 🎨 

Dive into stunning visuals and powerful stories showcasing how RMI is driving efficiency, investing in people, and bringing clean energy solutions to communities worldwide. 

#ClimateAction #ArtForChange #CleanEnergy",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-24T18:53:10Z","RMI Brand","Instagram",0,0,NA,2792,6.033,1.669,122,4.304,2.288,0.044,-0.214,-0.2,NA,23,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17966224490802852/","Millions of jobs will be needed to make the energy transition happen. 🌍💡 RMI’s Taylor Krause is one in a growing field, as she discusses on Love is Blind. 

Learn how these jobs are changing lives at the link in our bio.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-23T21:29:05Z","RMI Brand","Instagram",0,0,NA,323,-0.186,-0.691,0,-1,-1,0,-1,-1,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18203611819290648/","",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-22T20:59:19Z","RMI Brand","Instagram",0,0,NA,686,0.728,-0.344,43,0.87,0.159,0.063,0.125,0.145,NA,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17997023075698040/","Virtual power plants (VPPs) aggregate smart thermostats and appliances, electric vehicles, and distributed energy resources of households and businesses to provide many of the same services as a traditional power plant by coordinating the charging, discharging, and management of all the connected devices. 

VPPs reduce power sector emissions by shifting demand to be met by lower-emissions energy resources. In 2024, VPPs across the country could shift demand to avoid up to 7.3 million tons of carbon dioxide emissions. By 2035, VPPs could avoid 12 to 28 million tons, or two to four percent of projected US power sector carbon emissions. 

However, few regions have fully integrated VPPs into grid planning and operations. Grid decision makers need to evaluate, plan for, and realize the full value of VPPs, including avoided transmission and distribution costs. 

Click the link in our bio to learn more about the key conditions for fully realizing VPPs’ grid benefits.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-17T02:31:03Z","RMI Brand","Instagram",0,0,NA,903,1.275,-0.137,43,0.87,0.159,0.048,-0.143,-0.127,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18133892302368604/","Blending her Cuban-American heritage with expertise in climate science, RMI's Laura Diez champions local workforce development and gender equity in her work within the Global South Program. 

From coordinating the Women in Renewable Energy (WIRE) Network to running her own podcast on eco-conscious living, Laura Diez has positioned herself on the forefront of the climate revolution. 

Now a senior associate in the Global South Program at RMI, Laura has demonstrated that a community-centered approach and investing in workforce development is essential to lasting transformation. 

Laura's commitment to community impact and the transfer of knowledge is evident in her philosophy: ""Something that I've found people really take to heart [at RMI] is that our goal should be to work ourselves out of a job. And that's intimidating to say… [because] it means transferring knowledge as much as possible. It means building local capacity. It means really investing in the people on the ground."" 

Click the link in our bio to discover Laura’s unique perspective on her journey towards a just energy transition.

#ClimateAction #GlobalLeadership #Sustainability #InternationalDevelopment #ClimateFinance",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-15T19:41:13Z","RMI Brand","Instagram",0,0,NA,806,1.03,-0.23,35,0.522,-0.057,0.043,-0.232,-0.218,NA,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18041124401162132/","At RMI, we are proud to embrace the rich diversity of our staff and the unique perspectives they bring to advancing the clean energy transition. 

In honor of Hispanic/Latine Heritage Month, we sat down with two RMIers, Estefanía Marchán and Octavio “Tavo” Fuentes, to hear how their Latine backgrounds fuel their passion for climate action. 

From tackling high-emitting sectors and working with financial institutions to helping rural communities access clean energy, Estefanía and Tavo remind us of the power of representation in the fight for a sustainable future. Their stories highlight the urgency of addressing climate change and ensuring clean energy solutions reach the communities that need them most. 

Link in bio to read more about their journeys and how they’re driving change at RMI.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-15T14:45:28Z","RMI Brand","Instagram",0,0,NA,1249,2.146,0.194,101,3.391,1.722,0.081,0.446,0.473,NA,19,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17905164597043744/","With a growing demand for energy, many regions in the Global South are investing in their rich stock of renewable resources instead of relying on imported fossil fuels. Solar and wind generation in the Global South has been growing at 23 percent a year for the past five years and already supplies nine percent of electricity— only five years behind the Global North.

Despite starting this transition later, the Global South is moving faster than the Global North. One-fifth of the Global South has already overtaken the Global North in terms of the share of solar and wind or electrification. By 2030, the Global South could be adding as much renewable capacity as the Global North. 

Even with these positive advancements, there remains the necessity to go faster, and to do more to help low-income countries. Strong domestic policy, global capital directed especially to low-income countries, and technology transfer are critical to accelerating the energy transition and boosting economic growth across the Global South.

Click the link in our bio to learn more.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-09T20:35:15Z","RMI Brand","Instagram",0,0,NA,1835,3.622,0.754,50,1.174,0.348,0.027,-0.518,-0.509,NA,3,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18298980985202076/","As the planet gets hotter and more humid, demand for residential air-conditioning is set to triple by 2030, with billions of room AC units being installed across the globe. To meet this demand while simultaneously tackling pollution and energy efficiency, RMI and its partners launched the Global Cooling Prize in 2018 to spur innovative cooling technologies that have 5x lower climate impact and announced two winners in 2021. 

In June, @washingtonpost/ @postclimate joined RMI in India to see how Global Cooling Prize-winning prototypes are being tested and primed to tackle some of the most hot and humid temperatures on Earth — and to gauge how much they could shrink air conditioning’s rapidly growing emissions. 

""We must switch and try to accelerate the market toward these super-efficient ACs now,"" RMI cooling expert Ankit Kalanki told The Post. ""Otherwise, we will be adding a large number of inefficient units that will only contribute to this vicious loop of warming.""

If nearly all AC units sold globally meet the Global Cooling Prize contest parameters by 2040, the improved cooling technology could prevent up to half a degree Celsius of global warming by the end of the century. 

Click the link in our bio to learn how RMI, the Clean Cooling Collaborative, @ceptresearch, and many other partners across industries and governments are working on a global effort to commercialize next generation ACs and get them onto store shelves and into homes and apartments.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-04T01:07:40Z","RMI Brand","Instagram",0,0,NA,131,-0.67,-0.875,0,-1,-1,0,-1,-1,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18017551457316524/","",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-04T01:07:10Z","RMI Brand","Instagram",0,0,NA,51677,129.169,48.4,493,20.435,12.288,0.01,-0.821,-0.818,NA,85,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18159230902316392/","RMI federal policy and clean hydrogen expert, Taylor Krause, is featured on the new season of the program Love Is Blind. We sat down with Krause and asked her about the show, her work, and the intersection of the two.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-03T22:10:22Z","RMI Brand","Instagram",0,0,NA,160,-0.597,-0.847,0,-1,-1,0,-1,-1,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17981545355608784/","",NA,NA,NA,NA,NA,NA,NA,NA
